time,distance,new_price
10:48,4.64,65249.92
00:03,6.73,123351.64
21:23,3.46,53171.85
05:22,5.07,95000.98
15:47,7.8,115567.01
19:18,2.55,39276.45
11:41,1.68,25183.28
10:02,7.69,125649.76
09:26,2.72,57333.65
02:02,5.63,96470.41
12:27,11.88,184218.25
02:16,6.81,123545.32
14:30,2.76,43876.22
15:09,2.16,30269.15
12:48,3.04,43372.34
16:21,4.89,116119.97
02:29,3.96,76296.93
19:48,8.85,131284.06
10:20,6.26,85354.13
20:35,3.11,44847.81
18:52,6.84,148747.56
21:22,9.52,140337.1
10:37,3.83,55334.02
15:11,5.7,91064.26
20:24,2.89,39098.28
02:53,4.18,76962.45
21:56,2.87,44450.37
05:19,8.33,153920.45
13:48,3.49,52524.14
23:48,5.58,102384.76
17:41,6.16,144272.52
16:06,21.21,495341.14
03:28,3.92,65154.99
22:47,3.04,50415.9
14:28,4.32,69236.65
10:12,2.93,44595.28
02:02,3.51,68040.91
02:01,6.45,114733.19
15:15,3.2,44941.88
04:29,5.94,106366.04
20:37,6.04,89434.09
09:05,5.08,106875.0
18:44,6.26,146717.47
03:06,3.87,71433.81
18:04,1.65,35490.89
10:55,4.62,72494.51
01:06,4.66,85175.85
09:33,3.72,79088.66
10:31,6.2,96256.83
19:48,6.57,99774.75
15:12,5.0,74335.99
18:29,4.71,107918.79
22:24,8.24,153910.49
23:20,2.62,44996.5
10:59,3.8,56927.13
13:58,7.38,109788.87
01:20,5.86,97365.98
22:27,3.98,75724.27
04:47,5.45,96063.58
04:57,3.41,56962.09
18:19,4.86,108692.88
20:33,6.32,88408.96
11:04,8.55,133493.63
17:17,6.24,141668.85
03:59,8.86,153410.8
21:38,2.18,35623.15
16:42,1.48,32427.25
09:56,1.5,31852.59
19:56,7.83,124542.02
05:10,6.06,109347.2
13:53,3.13,51267.68
10:16,3.7,59270.55
10:47,5.3,86240.06
17:44,3.12,69044.01
22:21,2.98,54044.05
21:36,3.23,51758.11
17:19,3.09,73381.05
23:47,4.58,88580.67
22:59,10.29,196993.02
10:53,2.71,42504.6
20:53,4.32,58641.53
11:47,5.64,81503.55
04:47,5.86,98919.84
22:45,3.48,59037.41
08:05,6.11,124405.51
08:33,5.53,109056.04
21:13,3.58,50889.64
09:47,2.28,50978.33
21:22,2.53,36527.14
18:19,6.51,139771.64
00:12,9.15,170654.48
06:46,4.48,71669.16
03:43,9.03,157565.36
00:40,4.37,75683.92
14:31,2.53,35973.38
07:25,4.04,83464.64
11:49,9.45,130036.8
21:52,3.31,51397.2
21:13,4.19,66855.12
17:51,8.11,186405.09
14:56,7.83,115649.09
16:35,5.22,114198.33
13:07,5.86,86236.83
13:39,7.62,112631.94
17:21,5.23,120264.03
19:21,8.5,138441.69
17:15,6.27,133023.47
15:26,4.16,68094.38
00:55,5.57,107100.01
22:59,3.7,62291.16
10:59,2.77,38857.66
14:09,2.53,36558.73
11:24,4.04,61351.58
07:30,5.24,104311.56
21:20,11.03,155519.56
19:26,5.52,89438.07
05:16,4.93,82995.34
02:32,4.26,75456.45
23:30,3.75,70427.75
12:49,4.78,77344.84
12:41,3.9,56646.37
01:25,3.81,64740.99
04:20,6.76,126406.24
16:35,2.85,66385.4
05:00,3.96,76890.15
01:03,3.18,53764.16
03:03,4.75,88542.46
21:25,6.87,101316.6
10:03,5.34,86722.33
07:48,4.01,83164.26
11:08,7.17,106417.94
07:29,6.97,138530.06
10:50,4.57,66110.67
21:44,9.94,146133.06
19:03,5.53,74908.51
07:04,5.45,113497.12
07:44,2.46,50376.41
16:22,1.93,45212.82
19:15,4.63,63939.15
19:21,7.38,116444.03
22:36,5.28,98462.15
15:07,7.21,102562.08
13:47,3.64,50112.25
10:32,4.67,74845.74
06:54,4.52,64391.5
15:59,1.82,25375.36
12:37,10.96,159798.26
14:42,8.16,119918.03
23:15,7.13,124608.26
15:04,8.52,139985.46
20:15,3.55,57282.22
22:06,6.67,127557.36
23:50,3.54,62723.88
08:00,4.83,108045.49
02:08,1.88,34794.62
18:17,4.16,97752.26
19:44,2.09,31283.71
04:57,2.39,40653.13
09:46,4.36,96685.88
16:02,3.15,70657.05
14:23,5.31,87104.19
22:27,10.36,178776.01
07:09,3.28,73820.97
14:08,3.93,55620.4
20:12,6.25,91248.36
13:47,3.21,48995.37
19:34,3.13,48827.24
06:53,3.59,56201.38
20:22,6.96,103931.25
22:46,1.85,30973.28
11:16,2.93,43970.43
16:45,9.64,212017.99
16:06,1.0,22972.97
09:51,4.21,84300.34
18:15,9.63,213627.93
13:52,11.65,190981.1
10:39,6.68,92012.38
01:35,8.05,147407.77
17:19,2.79,59328.07
06:23,2.91,40599.47
11:46,10.56,161725.74
01:04,3.93,70040.49
19:44,1.75,26553.74
17:05,5.52,130598.85
05:27,4.07,77199.74
23:58,4.67,89442.55
09:04,1.36,29088.85
19:48,1.19,17847.67
14:38,5.21,77566.52
04:37,3.85,72095.85
19:01,3.57,53724.54
02:42,5.45,91620.07
04:38,3.04,51387.75
07:53,3.92,80735.15
07:20,3.58,70556.69
07:39,6.98,141073.52
11:36,1.75,27096.75
23:58,3.24,53621.03
22:17,7.73,141521.64
07:53,2.95,64336.25
10:47,4.76,66671.71
13:45,10.33,145015.07
07:11,4.85,95015.46
23:16,13.07,235732.11
09:36,9.02,193700.34
06:45,3.24,48113.5
16:37,2.38,52807.6
03:14,3.31,59191.97
12:06,5.42,85871.74
03:13,5.33,88461.33
04:49,6.25,117784.34
21:00,2.82,43731.8
03:37,3.04,52309.27
17:02,5.93,133763.75
05:36,12.13,201891.95
23:43,2.59,45678.28
23:30,4.32,73574.38
22:42,3.74,62022.7
21:12,4.82,70227.38
01:47,2.46,46004.92
22:17,4.68,90220.03
10:16,8.25,127788.81
13:16,1.99,29260.98
04:10,7.37,143789.9
05:19,2.47,42780.05
09:09,5.1,102295.81
07:28,5.72,119548.99
13:47,5.41,81176.03
23:33,3.79,66628.9
02:16,6.24,116010.49
11:53,2.39,33586.31
15:51,7.08,106420.99
22:41,3.55,63935.6
16:12,5.26,123566.63
00:43,3.76,72486.68
22:46,9.64,178265.06
09:38,5.58,113936.65
22:26,6.21,115335.88
09:53,6.64,134577.32
20:52,3.97,65154.71
23:25,5.18,98232.96
01:27,4.87,86615.55
08:12,6.19,135204.7
21:11,3.59,52815.82
12:43,3.15,43200.33
15:27,8.09,126403.6
17:01,6.64,147535.89
18:36,2.95,70079.29
11:56,11.6,167287.09
07:56,3.37,74195.12
16:33,4.76,109574.04
14:22,8.04,129111.12
09:57,8.0,163027.23
14:51,3.15,46878.45
14:44,5.8,92693.15
22:28,3.84,70735.76
06:34,5.53,80593.32
12:10,4.21,63282.83
16:47,3.66,87898.91
08:32,2.77,60177.73
07:50,8.11,173007.7
19:10,3.09,49386.72
20:08,9.34,138458.89
17:13,3.87,92285.92
12:08,5.71,86550.39
15:38,9.68,140111.16
08:47,3.61,71397.69
11:02,5.67,82996.5
11:28,5.74,87243.34
05:18,3.21,59763.7
18:35,5.01,118326.74
06:31,6.5,106220.01
02:06,10.49,176318.35
15:54,3.64,55733.43
17:27,5.33,122538.13
15:43,4.21,58949.38
22:17,4.94,89534.48
06:59,3.33,48354.65
03:04,4.12,68911.11
07:22,9.57,188595.15
12:54,4.78,75362.36
12:21,4.66,71445.26
16:25,2.93,67734.51
16:41,7.73,178290.88
04:11,6.84,115696.19
05:39,4.78,80977.86
18:18,11.59,252274.6
12:46,3.43,50469.39
13:00,2.66,43427.36
21:02,4.27,66338.8
03:26,2.93,50658.18
06:17,5.05,69088.35
07:49,4.65,100192.92
12:29,7.98,122640.14
05:01,3.57,66114.34
05:04,5.29,91447.45
23:28,4.92,88749.0
20:32,6.8,99113.74
02:41,2.55,48267.54
02:19,2.86,47799.26
12:29,3.36,48069.02
21:41,2.61,39895.2
01:04,6.09,104184.08
15:49,6.12,94912.62
21:20,7.74,107626.05
05:57,4.17,69036.35
07:14,3.56,78566.89
22:19,2.79,48844.36
07:07,8.6,171749.92
05:48,4.01,68248.52
13:30,3.12,50374.17
02:11,6.52,120421.35
09:20,3.78,84611.44
02:29,2.63,49684.06
11:26,2.9,45901.27
16:43,4.69,105504.4
04:25,2.62,49714.75
19:32,4.29,63284.0
08:25,2.91,63929.87
20:25,2.79,44049.72
19:35,3.51,54551.3
06:39,4.85,70318.92
21:00,5.26,80931.65
03:58,7.11,128209.47
12:14,3.03,45096.35
12:49,8.99,148018.89
09:00,17.47,367097.03
17:10,3.63,76639.17
16:54,1.85,42378.71
19:01,1.88,29425.27
19:00,3.5,56478.31
12:30,3.17,48773.27
16:43,4.49,94619.88
21:15,5.78,80085.45
03:53,2.36,40013.44
00:21,4.11,70477.29
00:41,3.48,65768.23
14:17,12.4,178937.21
12:46,2.25,32427.57
16:16,3.07,71351.34
23:29,4.56,80837.13
07:09,3.08,60598.02
17:34,7.9,179712.68
12:57,2.69,37384.13
22:20,2.84,51640.37
13:15,8.25,130600.7
07:05,2.47,55070.59
07:02,6.8,134017.73
14:40,3.57,51509.66
12:42,3.29,50851.89
06:20,3.48,50225.38
04:12,2.56,45691.06
16:17,7.05,148549.86
15:57,4.8,74742.83
22:53,7.0,133991.43
01:59,8.07,156807.99
21:23,5.87,93932.56
17:26,2.17,45725.85
16:53,2.76,63365.37
06:03,6.86,102784.91
12:21,4.61,75170.32
17:23,6.2,147073.93
13:39,4.29,70578.13
17:44,3.62,85267.89
12:09,6.21,93992.2
10:01,1.89,29559.93
20:39,3.82,62617.84
20:05,4.63,70583.12
15:47,4.97,79692.89
22:17,2.35,45342.07
16:16,2.4,54397.57
07:37,3.68,73554.67
18:44,4.34,93234.77
19:22,9.75,135033.4
14:45,2.89,43134.09
08:29,3.5,73340.47
19:57,9.93,152475.45
09:20,7.63,159830.92
11:09,2.57,42159.09
20:55,6.28,90300.2
22:42,6.8,129932.13
19:12,4.94,68211.79
00:11,2.49,45632.4
19:08,3.33,51394.52
08:03,3.27,71428.31
21:38,5.84,87628.73
14:23,3.62,50951.1
00:53,3.93,69123.61
11:33,3.32,47485.02
02:38,2.06,36509.49
10:40,16.4,247540.5
01:04,5.48,100725.43
15:14,9.36,150025.18
08:49,2.57,57033.66
14:03,9.58,142578.91
11:50,3.68,50600.73
00:51,5.84,110369.44
12:57,7.36,109875.33
13:38,9.54,144426.18
07:57,4.38,93216.52
07:07,2.71,58325.98
11:48,4.45,71936.91
00:44,6.02,116576.66
10:23,3.43,55951.34
07:52,3.63,79537.41
09:27,2.07,45809.93
18:54,2.75,58119.91
10:42,5.6,89809.64
06:26,6.97,95544.52
10:00,7.77,122363.14
16:33,13.98,300788.25
00:16,9.43,165813.27
20:36,4.15,58369.5
20:37,2.81,41630.75
07:25,3.94,81757.86
22:56,3.4,56626.74
23:23,4.87,92474.48
05:38,7.0,133379.4
21:59,5.7,90363.65
17:20,9.85,232014.19
05:29,5.46,102421.57
04:46,2.37,45738.99
12:50,3.37,51327.01
18:47,5.48,124681.39
21:56,5.02,80793.32
07:12,8.62,177133.17
08:36,4.5,88376.75
16:02,4.1,95400.62
02:31,2.04,35220.16
18:34,2.99,67135.48
10:18,5.23,74375.63
23:13,4.98,94469.76
16:47,6.03,144065.79
20:21,5.61,76717.73
18:16,4.23,91893.71
01:58,2.72,46358.2
07:03,4.48,96471.8
18:44,4.38,97693.75
06:39,8.9,132313.61
16:18,8.71,186943.72
05:36,3.53,62593.99
18:01,3.28,71949.74
23:14,2.28,41758.03
05:01,4.13,70785.5
01:10,3.54,64859.45
05:44,16.5,291036.53
22:22,2.57,45003.07
04:09,4.61,80376.21
18:02,3.25,74813.49
19:04,4.54,68907.51
03:02,3.79,72286.7
21:37,6.72,95654.01
16:12,5.59,117966.01
10:41,6.61,92886.21
03:18,3.08,53942.35
12:39,7.69,107930.58
19:49,3.52,48435.23
16:34,2.22,49554.69
08:23,4.09,88105.88
03:23,4.74,88954.75
22:16,2.4,42456.42
13:39,6.94,103590.67
18:09,2.99,69507.22
02:01,2.92,51343.47
13:43,4.48,71052.59
07:22,6.88,154131.77
23:05,2.44,46709.34
00:01,7.17,128114.16
09:20,1.52,32334.5
17:54,5.29,122400.4
15:55,2.55,37062.28
07:34,3.01,65832.06
00:48,10.69,190327.45
11:28,2.73,43861.5
07:06,4.36,88299.47
23:28,2.63,43470.02
15:52,6.58,101375.99
17:36,5.5,122922.15
03:22,5.9,98403.81
05:32,7.89,141703.9
11:07,3.79,53014.22
08:11,7.67,164045.22
14:45,9.44,140043.28
15:47,5.17,72402.07
23:09,2.58,45715.82
11:14,2.45,34835.3
23:52,5.59,103203.69
22:23,2.58,44798.3
13:25,2.29,36553.11
12:46,6.97,94415.3
01:41,3.56,63101.53
02:52,15.02,275723.15
23:59,3.23,53449.1
21:38,3.49,49444.97
09:57,5.36,109855.4
08:02,4.96,97130.17
19:01,4.3,65056.26
07:05,4.25,90836.74
09:20,22.68,457709.74
18:08,10.28,232684.09
02:09,6.83,133225.34
23:35,2.43,46532.65
04:58,4.32,72025.06
02:02,6.24,105279.39
15:40,6.52,97615.84
16:23,8.49,184519.53
14:21,3.25,44698.79
02:48,4.4,75893.87
11:13,3.07,42042.7
08:41,8.74,184225.39
20:44,6.36,95155.45
11:43,3.48,47012.96
14:26,5.02,74962.37
01:32,4.6,82998.45
22:59,2.89,52871.78
17:21,7.14,170612.07
19:28,4.66,76607.6
11:18,3.44,51871.09
22:18,2.86,54475.67
03:05,6.87,115125.7
22:44,5.12,92723.45
15:18,3.17,49199.24
22:12,3.49,63572.72
15:58,4.49,63780.66
00:25,4.63,77214.98
21:21,4.93,72323.6
01:20,1.85,34126.9
02:35,4.76,92697.82
20:55,2.44,34616.92
19:01,9.11,148087.36
16:46,7.55,160082.61
19:43,7.99,130203.52
21:29,1.31,20967.23
20:26,3.86,52339.04
00:06,4.31,74974.91
19:19,5.97,81568.89
05:49,7.03,137024.55
14:30,8.52,125942.65
13:22,1.41,21795.8
19:12,3.0,42639.15
14:16,4.61,75199.06
13:03,6.79,97181.74
20:56,6.69,95565.41
23:13,5.68,99130.34
04:19,3.26,58298.12
05:59,3.47,57502.24
16:12,3.27,74570.99
10:02,2.74,37306.78
15:25,2.73,41195.58
11:25,2.6,38638.33
14:17,5.3,75426.73
22:31,4.77,83408.88
03:13,2.82,52493.04
17:46,1.9,40050.9
20:02,3.73,53840.38
02:00,9.39,174165.57
21:25,4.5,62739.42
07:23,6.69,141620.42
22:48,4.9,83398.99
02:34,4.35,73850.51
07:13,2.15,46812.78
17:02,3.66,79722.19
09:12,3.43,70754.9
19:46,9.4,147471.7
16:49,4.91,105789.9
07:13,8.49,179076.65
22:20,7.88,151625.54
10:25,2.94,44513.88
04:02,4.48,74647.87
12:50,10.41,158899.18
20:39,5.94,81786.76
22:03,5.76,99957.29
04:35,7.08,134801.92
23:50,5.7,94213.31
12:42,5.89,80869.48
05:00,5.21,91687.96
04:39,3.78,73732.45
08:46,2.64,53801.01
15:32,1.77,24743.61
01:06,3.8,68984.89
00:52,5.58,100673.03
07:51,5.05,105275.92
18:51,6.16,146836.38
10:55,4.21,60344.04
11:10,17.48,251347.51
11:26,12.35,171916.8
06:13,2.1,32718.86
12:21,6.22,90010.35
07:15,7.27,159373.37
21:45,1.55,25456.04
08:11,4.87,95636.53
06:48,5.8,95637.65
20:45,4.47,63739.84
23:09,5.44,96539.69
14:23,4.66,73820.95
01:45,6.37,117782.99
22:17,9.72,183076.57
19:21,6.59,98158.61
11:08,8.07,131057.8
00:16,2.64,49841.82
22:37,12.35,215243.87
21:39,5.25,85747.97
07:57,3.69,82518.79
04:12,5.52,97885.96
14:49,3.41,52756.32
00:36,4.8,90970.9
00:05,5.21,98737.62
09:20,3.18,62144.85
21:50,4.84,74546.09
09:35,3.16,70776.56
20:06,3.15,44662.23
14:35,2.7,42949.15
16:24,3.72,84033.74
21:10,3.4,48201.31
05:43,5.68,94588.53
02:13,7.75,145610.09
12:44,6.24,90170.03
15:28,7.29,106601.93
07:09,6.99,146422.23
14:49,2.82,42357.28
16:47,3.79,81983.59
16:04,10.91,251066.25
21:07,3.41,53171.15
12:45,11.32,157710.84
16:04,3.64,82211.07
05:57,1.61,29507.39
16:59,3.96,85382.55
15:23,6.84,110749.38
13:39,10.3,153904.97
12:56,2.14,29635.59
05:25,6.78,118690.18
02:05,7.0,125599.51
13:15,8.59,116238.32
13:59,1.18,16025.11
14:35,10.26,140241.64
07:11,5.59,117967.19
14:10,5.64,81780.76
21:02,7.53,121903.86
12:43,1.64,24963.26
16:36,7.44,173309.78
20:05,14.69,228663.64
23:18,2.26,40830.43
02:17,4.34,81300.47
05:15,4.57,82808.05
04:22,5.36,94568.37
21:42,5.55,82117.23
16:36,3.2,75332.68
22:08,4.57,83165.9
01:02,10.72,188995.81
14:07,5.49,77086.79
04:37,5.39,96904.14
19:03,3.14,44700.7
05:11,8.75,169546.56
05:43,4.02,72269.83
17:30,1.61,33809.15
17:24,5.53,117660.57
03:52,6.38,110745.03
16:15,3.86,82121.54
13:41,1.47,23755.55
13:53,2.56,41199.25
12:13,4.23,69441.67
06:12,3.69,57587.26
11:40,5.59,86277.05
22:06,6.02,116095.5
14:11,3.6,58889.03
18:36,2.23,52621.79
10:49,9.27,149075.97
14:03,5.93,92029.0
11:01,6.27,84668.72
02:34,5.43,96604.73
16:57,7.76,177709.72
02:43,3.7,67198.28
18:02,6.78,159111.35
19:03,6.26,99896.02
03:37,6.16,112662.23
02:11,2.47,40855.37
15:18,4.8,70184.7
11:09,5.44,77154.86
07:00,10.91,223791.82
23:16,4.71,86457.82
16:15,7.7,163196.68
06:08,2.13,28915.73
10:56,3.13,46390.05
17:52,5.58,130511.44
00:08,5.56,92214.84
02:58,3.13,59653.72
03:54,7.23,127575.05
12:08,4.12,57103.47
05:11,4.07,74154.87
13:54,4.31,70488.55
04:40,8.75,158657.08
15:14,7.73,120202.04
14:01,11.49,183273.88
14:10,5.9,93825.16
03:10,11.77,196767.26
07:07,5.05,109664.44
15:54,4.21,68779.95
15:31,3.6,56166.97
03:05,4.1,78009.22
12:52,4.21,62901.4
12:19,3.18,45987.01
01:38,3.34,61806.09
02:34,6.07,109163.23
21:07,3.51,56831.13
07:49,1.92,42944.24
23:48,1.87,35398.76
14:42,1.57,25876.67
10:33,2.21,32088.83
08:56,2.46,54573.65
06:52,2.75,39902.3
12:58,5.17,71636.05
01:55,2.37,43571.36
07:18,2.83,59048.52
06:06,1.79,29169.15
23:30,3.22,57908.75
11:17,6.44,104800.63
18:39,4.43,94066.99
06:13,4.67,74668.15
09:38,4.48,97503.97
15:59,2.36,36917.87
02:52,3.65,64171.14
09:59,5.01,109371.15
05:58,7.28,130629.15
17:35,5.38,124413.1
17:16,6.96,157710.26
04:36,2.6,44188.54
20:43,2.11,28941.14
06:08,1.87,27240.71
01:57,6.74,130132.57
10:19,2.18,32921.65
12:44,7.62,121217.35
22:56,3.59,65363.15
04:27,10.32,199995.95
05:49,3.58,63058.62
23:19,3.68,61361.42
13:40,4.63,73416.59
11:35,3.64,56883.81
03:52,5.52,99881.43
22:26,2.66,46462.71
05:07,4.92,83946.93
09:31,3.08,64493.51
17:00,4.04,93005.83
14:16,2.25,34333.48
07:56,6.93,144272.0
08:08,3.75,79222.39
04:19,7.09,119203.96
09:44,3.1,66929.23
19:31,4.46,70056.84
05:01,7.12,117731.91
15:31,2.49,35634.85
23:44,2.88,48366.47
02:08,6.72,131030.16
09:29,8.79,187070.54
10:19,4.52,67308.02
10:37,2.76,41093.01
16:59,3.82,91347.91
03:00,12.0,221740.56
03:59,2.3,39126.01
16:56,5.84,130395.5
08:04,4.77,104136.9
18:34,2.51,55983.14
04:35,3.83,66767.88
21:00,1.82,29948.52
23:13,5.18,99940.34
05:08,5.57,107543.2
02:29,2.26,38242.03
21:23,5.92,84078.58
00:03,3.21,57288.63
19:49,3.07,49132.04
21:13,2.75,43235.16
15:24,6.24,100129.02
22:03,1.94,37383.49
10:24,2.02,32072.82
12:09,3.33,47615.19
09:34,3.39,69034.14
02:54,6.13,107639.32
08:06,4.28,87393.2
11:41,4.29,61059.81
22:12,1.99,37400.55
13:03,3.99,54327.57
00:49,1.34,25123.38
17:42,5.05,118448.86
16:56,6.29,133294.23
08:35,3.04,59747.02
08:55,5.41,110064.22
22:13,3.6,61621.57
09:17,8.3,176285.34
18:07,5.02,115659.01
14:31,2.67,41067.01
04:26,8.05,141428.65
14:41,6.78,101619.79
19:36,3.65,56237.95
22:22,5.74,96795.26
01:06,5.7,97905.86
12:11,3.62,58583.15
23:24,4.63,81171.57
15:02,5.06,80543.59
14:25,3.2,45565.38
09:03,8.79,172443.99
13:41,1.67,25016.2
09:35,6.29,139427.72
13:14,2.44,38891.23
22:31,3.97,68481.06
08:28,2.02,44805.52
13:09,2.32,34621.43
02:20,4.29,71427.96
19:53,4.65,63133.13
15:15,7.61,113859.87
01:46,3.67,66588.04
09:18,6.1,120402.05
02:28,4.46,85905.57
10:51,5.98,93665.71
10:50,2.6,41288.77
20:17,4.69,71458.66
20:57,5.4,83667.03
21:43,3.5,51267.23
12:56,5.42,84246.75
06:15,5.69,93443.92
22:00,3.46,63801.57
16:47,6.6,145457.99
01:01,1.42,24592.86
11:55,1.72,28190.63
09:14,2.67,53590.36
17:38,5.16,120808.31
21:27,3.07,45768.36
10:00,2.3,34051.14
15:04,4.29,67496.89
16:41,4.71,101052.05
18:21,3.26,73019.59
17:52,2.48,52320.68
02:35,4.5,83256.5
20:45,6.67,91199.41
15:12,2.44,33608.44
05:00,9.88,188054.51
11:15,3.38,50062.04
10:54,3.26,45972.13
14:40,4.79,73225.17
14:21,4.72,71061.48
15:31,1.47,21608.74
09:15,4.25,94324.41
11:50,5.98,94229.8
12:14,7.49,104562.41
03:57,4.23,77031.7
06:45,3.75,51633.64
21:51,6.44,91649.48
01:41,10.98,211100.63
14:52,4.7,69909.93
07:11,4.09,90723.85
06:59,8.4,117606.71
14:00,2.55,35960.31
22:52,4.62,81195.6
13:16,14.94,218061.55
07:40,5.62,122199.08
11:54,6.58,100597.63
12:50,3.8,57644.47
10:56,6.01,91970.68
16:49,8.23,190935.4
16:27,2.1,49773.23
23:06,4.27,75786.26
03:08,5.34,100937.33
20:21,4.36,65293.29
07:25,3.51,76110.64
04:52,9.0,172183.47
15:11,4.96,67466.93
03:06,3.16,57257.05
21:45,7.33,120728.33
14:46,8.98,134581.51
11:14,7.93,127581.02
04:37,3.64,62102.88
22:20,3.72,68128.63
15:13,2.66,42924.94
13:01,5.09,75283.27
09:07,7.76,162699.17
06:44,5.94,81682.7
12:54,10.76,146650.55
19:05,1.7,25319.82
04:36,4.81,91480.76
02:36,6.79,131055.64
14:56,3.31,51153.92
03:32,2.55,48307.34
14:40,2.45,38488.71
13:05,4.72,73681.9
19:51,2.42,38259.51
18:25,9.36,210764.67
12:38,5.8,86234.56
09:40,4.05,80982.51
20:36,4.3,69013.59
04:13,7.7,128047.59
22:36,8.76,151606.91
19:07,2.81,42311.83
19:38,3.11,50988.63
05:12,3.75,70687.36
03:12,3.28,57739.3
01:39,1.82,33886.94
21:42,2.98,48587.4
15:27,3.15,47650.38
17:57,2.46,55056.0
04:17,5.59,101423.55
21:56,4.21,60746.94
03:18,6.1,117296.09
12:37,2.74,43528.56
18:31,6.15,142237.13
22:21,4.82,88011.82
01:01,3.41,66120.24
12:59,10.0,143867.46
10:12,4.74,68037.68
21:22,3.44,49000.32
03:24,5.16,96582.22
21:27,2.79,44370.02
19:57,4.1,62733.96
19:10,12.36,191050.57
14:32,1.85,26912.2
03:23,3.44,57194.12
08:01,4.16,84343.47
06:29,3.73,56915.62
18:16,3.49,81782.98
18:39,10.45,243819.67
05:33,3.4,57861.35
05:37,5.47,91020.99
19:21,3.3,52959.88
14:04,5.47,75109.03
14:47,7.16,105037.8
19:39,4.32,59514.82
08:50,3.37,71358.98
03:15,4.21,74111.56
17:12,5.86,126542.54
17:25,6.91,157489.06
04:30,5.1,89644.69
19:51,4.31,60300.31
22:38,8.49,157998.11
10:47,3.28,52454.14
04:22,3.65,63168.54
21:47,10.99,154490.04
03:11,4.27,71419.84
11:13,6.23,93985.24
01:55,2.88,54634.9
12:17,7.39,105363.64
09:26,2.52,52645.11
08:27,2.43,48539.95
09:17,7.0,145035.75
06:15,3.74,50673.67
03:51,3.97,76355.18
18:15,5.56,128006.94
09:12,3.88,79464.59
02:57,2.65,50810.83
20:28,3.37,47397.96
18:08,2.75,58457.93
20:25,8.01,130784.2
01:27,8.19,142718.88
19:40,2.94,48004.46
09:12,5.57,119309.07
01:35,3.91,76024.53
01:08,9.3,174417.25
23:46,14.65,246429.36
16:13,6.46,152215.22
15:50,3.47,48335.14
15:11,2.51,39107.42
13:52,5.07,75982.57
06:57,4.15,64767.49
20:56,2.18,34414.24
10:31,4.66,74194.88
23:37,12.89,244907.92
00:02,6.71,127674.76
10:57,2.51,36947.92
22:56,4.44,85116.32
20:53,5.4,84585.14
03:51,5.73,109021.19
06:15,1.98,32565.98
14:19,4.23,58531.65
17:31,5.11,112913.13
11:55,4.08,64992.91
16:22,1.71,36316.62
00:16,4.15,75287.94
10:15,6.63,106628.35
00:37,3.37,55746.64
14:07,3.54,57819.97
20:18,9.02,148159.0
09:29,4.06,83004.17
06:56,4.74,74887.25
01:57,1.76,29784.87
09:33,2.65,57761.91
23:13,13.39,240357.31
03:21,10.25,195672.11
11:43,5.68,80261.6
18:16,1.43,32879.56
10:59,2.3,36520.05
07:58,2.27,45688.75
17:14,2.26,52906.75
10:49,3.7,60502.26
10:47,6.62,101633.1
12:31,3.27,51805.77
02:12,3.84,69447.37
11:20,3.84,58784.58
02:48,7.04,116442.83
09:39,7.0,147612.63
16:32,4.86,110447.43
21:56,8.49,131724.51
01:57,3.7,62945.16
16:26,10.73,233197.47
15:34,3.31,52192.81
01:15,1.68,28483.61
21:27,2.38,35150.96
19:33,2.28,32490.95
05:46,3.1,56136.03
09:00,7.88,176985.9
09:40,3.58,78966.59
07:47,2.28,46225.77
00:30,2.16,38096.85
12:35,4.35,70788.19
23:43,9.61,184382.9
08:32,5.01,100016.13
21:32,7.18,114866.15
09:38,5.48,111731.37
14:17,2.09,31611.69
04:22,6.05,99979.49
21:59,2.54,41828.95
15:22,3.64,57429.66
12:14,3.12,44419.33
21:25,4.26,66177.83
19:29,3.96,56912.81
17:24,3.7,78798.6
10:44,3.9,57688.78
08:15,5.12,109343.85
15:38,3.9,53757.01
01:47,4.11,74227.57
01:44,12.13,218969.77
11:13,7.54,115958.63
07:16,3.49,70677.18
08:11,4.73,92474.25
11:28,4.55,65798.76
08:31,4.66,96535.09
09:55,4.44,94941.83
01:23,4.68,90306.74
15:51,3.95,55757.24
19:12,3.3,51293.27
06:55,3.69,50916.06
01:19,1.88,32118.36
00:14,6.34,114369.11
18:55,5.7,131889.98
03:52,12.25,233741.36
23:03,2.47,46175.9
21:53,3.66,49615.52
01:33,8.03,149016.92
13:27,5.36,85661.7
01:49,10.13,183164.93
14:01,9.38,153733.49
11:56,1.33,17969.79
04:46,5.1,96621.82
19:29,5.11,74127.12
06:25,4.43,68462.35
23:50,3.61,67012.38
20:46,9.79,141114.65
09:25,4.42,99423.55
13:19,1.0,13809.75
13:41,3.59,50184.63
04:27,12.62,242082.1
17:55,2.56,54755.81
23:19,8.24,145351.63
13:10,7.55,118493.69
01:57,3.94,74430.68
11:09,4.93,80610.91
21:22,4.33,68684.17
23:36,3.44,65532.27
05:40,3.21,62074.0
03:51,9.12,165606.32
12:18,4.11,59709.35
03:44,3.05,57228.33
21:17,5.9,82514.78
13:48,5.55,76017.86
15:26,2.13,33701.49
03:05,3.25,62846.77
23:09,1.92,34169.52
00:01,16.04,272407.99
12:23,3.74,56041.1
03:37,3.2,56488.43
19:27,3.49,51015.55
